points,players,roster_id,custom_points,matchup_id,starters,starters_points,players_points,league_id,week
213.2,"['10937', '11563', '11583', '11584', '11618', '4137', '4943', '4984', '5045', '5859', '5927', '5947', '6813', '6819', '6826', '7562', '8110', '8126', '8134', '8151', '9225', '9226', 'DAL']",1,,4.0,"['4984', '6813', '9226', '8134', '5927', '8110', '8151', '4137', '4943', '10937', 'DAL']","[9.8, 35.3, 10.9, 10.2, 18.2, 11.9, 41.6, 32.3, 25.0, 13.0, 5.0]","{'10937': 13.0, '11563': 9.2, '11583': 0.0, '11584': 17.5, '11618': 0.0, '4137': 32.3, '4943': 25.0, '4984': 9.8, '5045': 15.0, '5859': 0.0, '5927': 18.2, '5947': 9.9, '6813': 35.3, '6819': 22.3, '6826': 6.4, '7562': 12.2, '8110': 11.9, '8126': 18.1, '8134': 10.2, '8151': 41.6, '9225': 12.5, '9226': 10.9, 'DAL': 5.0}",1134603542842511360,4
159.74,"['10235', '11637', '2197', '3286', '3451', '4037', '4950', '4988', '5849', '5870', '6130', '6786', '7021', '7049', '7523', '7553', '7594', '8131', '8138', '8142', '8205', '9221', 'HOU']",2,,1.0,"['5849', '9221', '8138', '6786', '4037', '7553', '6130', '7594', '7523', '3451', 'HOU']","[10.48, 26.8, 10.3, 27.1, 12.9, 0.0, 11.8, 36.1, 16.26, 6.0, 2.0]","{'10235': 12.1, '11637': 8.1, '2197': 2.6, '3286': 5.7, '3451': 6.0, '4037': 12.9, '4950': 19.1, '4988': 0.0, '5849': 10.48, '5870': 15.54, '6130': 11.8, '6786': 27.1, '7021': 18.6, '7049': 11.8, '7523': 16.26, '7553': 0.0, '7594': 36.1, '8131': 3.6, '8138': 10.3, '8142': 1.9, '8205': 0.0, '9221': 26.8, 'HOU': 2.0}",1134603542842511360,4
171.62,"['10226', '10859', '11566', '11575', '11576', '1166', '1945', '3164', '4039', '4993', '5967', '6790', '7083', '7090', '7547', '8112', '8146', '8148', '9488', 'ATL', 'MIN']",3,,2.0,"['11566', '11576', '5967', '7547', '8146', '10859', '8112', '9488', '1166', '1945', 'ATL']","[32.02, 9.6, 34.8, 20.78, 7.1, 9.3, 12.4, 13.1, 8.52, 8.0, 16.0]","{'10226': 3.9, '10859': 9.3, '11566': 32.02, '11575': 4.6, '11576': 9.6, '1166': 8.52, '1945': 8.0, '3164': 5.9, '4039': 0.0, '4993': 0.1, '5967': 34.8, '6790': 39.5, '7083': 15.84, '7090': 8.6, '7547': 20.78, '8112': 12.4, '8146': 7.1, '8148': 16.0, '9488': 13.1, 'ATL': 16.0, 'MIN': 9.0}",1134603542842511360,4
134.6,"['11533', '11564', '11570', '11582', '11596', '11604', '11623', '11624', '11625', '11630', '11631', '11834', '3198', '4227', '5012', '6804', '8130', '8676', '9228', '9502', '9509', '9511', '9758', '9997', '9999', 'DET']",4,,4.0,"['9758', '9509', '3198', '9997', '9502', '8130', '5012', '11624', '9999', '4227', 'DET']","[31.0, 14.9, 56.9, 2.0, 0.0, 0.0, 0.0, 16.3, 1.5, 4.0, 8.0]","{'11533': 11.0, '11564': 0.0, '11570': 0.0, '11582': 0.6, '11596': 0.0, '11604': 5.6, '11623': 12.2, '11624': 16.3, '11625': 1.5, '11630': 0.0, '11631': 22.4, '11834': 0.0, '3198': 56.9, '4227': 4.0, '5012': 0.0, '6804': 37.66, '8130': 0.0, '8676': 16.7, '9228': 0.0, '9502': 0.0, '9509': 14.9, '9511': 0.0, '9758': 31.0, '9997': 2.0, '9999': 1.5, 'DET': 8.0}",1134603542842511360,4
146.82,"['11560', '11581', '11628', '11635', '11638', '1234', '2216', '2309', '3214', '3294', '4034', '4663', '4666', '5248', '5846', '5848', '5892', '8111', '8154', '9481', 'PIT']",5,,2.0,"['11560', '4034', '5892', '11628', '2216', '9481', '5846', '2309', '3294', '4666', 'PIT']","[13.98, 0.0, 21.0, 15.5, 23.4, 4.3, 20.4, 7.5, 17.74, 20.0, 3.0]","{'11560': 13.98, '11581': 0.0, '11628': 15.5, '11635': 17.7, '11638': 0.0, '1234': 0.0, '2216': 23.4, '2309': 7.5, '3214': 3.2, '3294': 17.74, '4034': 0.0, '4663': 0.0, '4666': 20.0, '5248': 4.9, '5846': 20.4, '5848': 0.0, '5892': 21.0, '8111': 11.2, '8154': 38.8, '9481': 4.3, 'PIT': 3.0}",1134603542842511360,4
191.48,"['11586', '11589', '11626', '11647', '1264', '1466', '3163', '4068', '4217', '4892', '6794', '6803', '6845', '7528', '7564', '8136', '96', '9754', '9757', 'PHI', 'SF']",6,,1.0,"['3163', '8136', '7528', '6794', '7564', '1466', '6803', '6845', '96', '1264', 'SF']","[28.18, 15.4, 16.8, 20.5, 17.5, 15.9, 6.8, 25.3, 14.1, 5.0, 26.0]","{'11586': 0.0, '11589': 9.5, '11626': 20.6, '11647': 0.0, '1264': 5.0, '1466': 15.9, '3163': 28.18, '4068': 10.7, '4217': 14.5, '4892': 36.88, '6794': 20.5, '6803': 6.8, '6845': 25.3, '7528': 16.8, '7564': 17.5, '8136': 15.4, '96': 14.1, '9754': 2.8, '9757': 0.0, 'PHI': 3.0, 'SF': 26.0}",1134603542842511360,4
127.04,"['10236', '11439', '11559', '11620', '11643', '1426', '3321', '4018', '4199', '4983', '5022', '6011', '6768', '7543', '7591', '7839', '8137', '8143', '8167', '9229', 'NYJ']",7,,5.0,"['9229', '7543', '4018', '3321', '4983', '10236', '4199', '11620', '8137', '7839', 'NYJ']","[6.74, 12.5, 0.0, 9.7, 11.2, 9.7, 33.9, 2.0, 21.3, 13.0, 7.0]","{'10236': 9.7, '11439': 10.1, '11559': 0.0, '11620': 2.0, '11643': 7.7, '1426': 5.1, '3321': 9.7, '4018': 0.0, '4199': 33.9, '4983': 11.2, '5022': 13.2, '6011': 6.0, '6768': 0.0, '7543': 12.5, '7591': 39.98, '7839': 13.0, '8137': 21.3, '8143': 20.5, '8167': 0.0, '9229': 6.74, 'NYJ': 7.0}",1134603542842511360,4
189.16,"['10229', '1339', '2374', '2449', '2749', '4035', '4066', '4147', '4149', '421', '4881', '5844', '6783', '6801', '7042', '8139', '8144', '8155', '8183', '8230', '8408', '9756', 'CLE']",8,,5.0,"['4881', '8155', '4035', '6801', '2449', '1339', '10229', '8408', '8183', '7042', 'CLE']","[26.64, 8.8, 36.4, 12.0, 19.0, 7.2, 0.0, 44.0, 18.12, 5.0, 12.0]","{'10229': 0.0, '1339': 7.2, '2374': 11.1, '2449': 19.0, '2749': 0.0, '4035': 36.4, '4066': 0.0, '4147': 9.9, '4149': 5.4, '421': 6.36, '4881': 26.64, '5844': 0.0, '6783': 13.2, '6801': 12.0, '7042': 5.0, '8139': 11.5, '8144': 16.7, '8155': 8.8, '8183': 18.12, '8230': 3.8, '8408': 44.0, '9756': 23.4, 'CLE': 12.0}",1134603542842511360,4
194.9,"['11619', '1373', '2133', '4033', '4144', '4381', '4981', '5850', '5872', '5937', '6770', '6806', '6904', '7569', '7611', '7670', '8150', '8259', '9224', '9508', 'KC']",9,,3.0,"['6904', '8150', '6806', '5872', '7569', '4381', '7611', '5850', '6770', '8259', 'KC']","[20.32, 31.9, 16.2, 11.2, 38.1, 17.4, 14.7, 16.3, 17.78, 5.0, 6.0]","{'11619': 6.0, '1373': 31.1, '2133': 0.0, '4033': 0.0, '4144': 0.0, '4381': 17.4, '4981': 3.0, '5850': 16.3, '5872': 11.2, '5937': 21.3, '6770': 17.78, '6806': 16.2, '6904': 20.32, '7569': 38.1, '7611': 14.7, '7670': 6.6, '8150': 31.9, '8259': 5.0, '9224': 30.7, '9508': 19.4, 'KC': 6.0}",1134603542842511360,4
122.36,"['10222', '11627', '11632', '11655', '1479', '2028', '4046', '4195', '4866', '5001', '6797', '6945', '7525', '7526', '7588', '7600', '8132', '8228', '9493', '9753', 'BAL']",10,,3.0,"['4046', '4866', '7588', '9493', '11632', '5001', '7526', '7525', '6797', '4195', 'BAL']","[16.5, 20.6, 18.0, 0.0, 28.6, 6.4, 7.6, 0.0, 12.66, 2.0, 10.0]","{'10222': 32.6, '11627': 1.8, '11632': 28.6, '11655': 5.1, '1479': 4.9, '2028': 13.56, '4046': 16.5, '4195': 2.0, '4866': 20.6, '5001': 6.4, '6797': 12.66, '6945': 13.9, '7525': 0.0, '7526': 7.6, '7588': 18.0, '7600': 16.7, '8132': 14.0, '8228': 0.0, '9493': 0.0, '9753': 11.4, 'BAL': 10.0}",1134603542842511360,4
156.3,"['10937', '11563', '11583', '11584', '11618', '4137', '4943', '4984', '5045', '5859', '5927', '5947', '6813', '6819', '7593', '8110', '8126', '8134', '8151', '9225', '9226', '9486', 'DEN']",1,,5.0,"['4984', '11584', '8151', '8134', '5927', '8110', '7593', '4137', '4943', '10937', 'DEN']","[16.64, 10.1, 17.1, 0.0, 18.9, 13.0, 23.3, 25.5, 7.76, 8.0, 16.0]","{'10937': 8.0, '11563': 27.14, '11583': 0.0, '11584': 10.1, '11618': 0.0, '4137': 25.5, '4943': 7.76, '4984': 16.64, '5045': 5.2, '5859': 0.0, '5927': 18.9, '5947': 13.2, '6813': 0.0, '6819': 14.7, '7593': 23.3, '8110': 13.0, '8126': 16.5, '8134': 0.0, '8151': 17.1, '9225': 37.4, '9226': 4.2, '9486': 4.0, 'DEN': 16.0}",1134603542842511360,5
223.54,"['10235', '11637', '2197', '3451', '4037', '4098', '4950', '4988', '5849', '5870', '6130', '6786', '7021', '7049', '7523', '7553', '7594', '8131', '8138', '8142', '8205', '9221', 'HOU']",2,,1.0,"['5849', '4098', '8138', '6786', '4037', '7553', '4950', '7594', '7523', '3451', 'HOU']","[28.6, 40.2, 30.9, 11.9, 12.1, 15.8, 12.8, 24.0, 29.24, 16.0, 2.0]","{'10235': 19.5, '11637': 11.9, '2197': 0.0, '3451': 16.0, '4037': 12.1, '4098': 40.2, '4950': 12.8, '4988': 0.0, '5849': 28.6, '5870': 27.58, '6130': 0.0, '6786': 11.9, '7021': 34.4, '7049': 2.3, '7523': 29.24, '7553': 15.8, '7594': 24.0, '8131': 16.3, '8138': 30.9, '8142': 27.4, '8205': 0.0, '9221': 0.0, 'HOU': 2.0}",1134603542842511360,5
295.18,"['10226', '10859', '11566', '11576', '1166', '2747', '4039', '5967', '5995', '6790', '6938', '7090', '7547', '8112', '8146', '8148', '829', '9484', '9488', 'ATL', 'MIN']",3,,1.0,"['11566', '6790', '6938', '7090', '8146', '9484', '8112', '9488', '1166', '2747', 'MIN']","[26.22, 35.5, 17.2, 36.5, 34.1, 24.8, 38.4, 13.1, 43.36, 9.0, 17.0]","{'10226': 4.9, '10859': 0.0, '11566': 26.22, '11576': 6.3, '1166': 43.36, '2747': 9.0, '4039': 0.0, '5967': 0.0, '5995': 6.0, '6790': 35.5, '6938': 17.2, '7090': 36.5, '7547': 0.0, '8112': 38.4, '8146': 34.1, '8148': 0.0, '829': 5.24, '9484': 24.8, '9488': 13.1, 'ATL': 4.0, 'MIN': 17.0}",1134603542842511360,5
143.64,"['11533', '11564', '11570', '11582', '11596', '11604', '11623', '11624', '11625', '11630', '11631', '11834', '3198', '4227', '5012', '6804', '8130', '8676', '9228', '9502', '9509', '9511', '9758', '9997', '9999', 'DET']",4,,4.0,"['9758', '9509', '3198', '9997', '9502', '8130', '5012', '11624', '9999', '4227', 'DET']","[24.44, 16.7, 24.1, 24.5, 7.8, 11.3, 9.5, 12.3, 0.0, 13.0, 0.0]","{'11533': 9.0, '11564': 0.0, '11570': 0.0, '11582': 3.7, '11596': 0.0, '11604': 23.7, '11623': 15.9, '11624': 12.3, '11625': 9.66, '11630': 0.0, '11631': 28.2, '11834': 0.0, '3198': 24.1, '4227': 13.0, '5012': 9.5, '6804': 18.46, '8130': 11.3, '8676': 18.6, '9228': 3.62, '9502': 7.8, '9509': 16.7, '9511': 0.0, '9758': 24.44, '9997': 24.5, '9999': 0.0, 'DET': 0.0}",1134603542842511360,5
128.24,"['11560', '11581', '11628', '11635', '11638', '1234', '2216', '2309', '3214', '3294', '4034', '4663', '4666', '5248', '5846', '5848', '5892', '8111', '8154', '9481', 'PIT']",5,,2.0,"['11560', '4034', '5892', '11628', '2216', '9481', '5846', '2309', '3294', '4666', 'PIT']","[29.06, 0.0, 0.0, 5.6, 23.2, 0.0, 7.5, 10.0, 24.88, 15.0, 13.0]","{'11560': 29.06, '11581': 0.0, '11628': 5.6, '11635': 0.0, '11638': 0.0, '1234': 0.0, '2216': 23.2, '2309': 10.0, '3214': 5.2, '3294': 24.88, '4034': 0.0, '4663': 14.7, '4666': 15.0, '5248': 0.0, '5846': 7.5, '5848': 0.0, '5892': 0.0, '8111': 7.4, '8154': 17.3, '9481': 0.0, 'PIT': 13.0}",1134603542842511360,5
212.36,"['11586', '11589', '11626', '11647', '1264', '1466', '3163', '4068', '4217', '4892', '6794', '6803', '6845', '7528', '7564', '8136', '96', '9754', '9757', 'PHI', 'SF']",6,,2.0,"['96', '8136', '7528', '6794', '7564', '1466', '6803', '6845', '4217', '1264', 'SF']","[17.76, 14.6, 16.7, 15.2, 46.3, 16.0, 27.7, 12.7, 20.4, 13.0, 12.0]","{'11586': 6.8, '11589': 0.0, '11626': 1.8, '11647': 0.0, '1264': 13.0, '1466': 16.0, '3163': 0.0, '4068': 4.5, '4217': 20.4, '4892': 26.4, '6794': 15.2, '6803': 27.7, '6845': 12.7, '7528': 16.7, '7564': 46.3, '8136': 14.6, '96': 17.76, '9754': 0.0, '9757': 0.0, 'PHI': 0.0, 'SF': 12.0}",1134603542842511360,5
102.2,"['10236', '11439', '11559', '11620', '11643', '1426', '3321', '4018', '4199', '4983', '5022', '6011', '6768', '7543', '7591', '7839', '8137', '8143', '8167', '9229', 'NYJ']",7,,4.0,"['9229', '7543', '4018', '3321', '4983', '10236', '4199', '11620', '8137', '7839', 'NYJ']","[0.0, 15.0, 0.0, 12.9, 32.5, 5.4, 9.8, 9.0, 5.6, 3.0, 9.0]","{'10236': 5.4, '11439': 14.5, '11559': 0.0, '11620': 9.0, '11643': 15.1, '1426': 0.0, '3321': 12.9, '4018': 0.0, '4199': 9.8, '4983': 32.5, '5022': 0.0, '6011': 10.68, '6768': 0.0, '7543': 15.0, '7591': 18.94, '7839': 3.0, '8137': 5.6, '8143': 12.4, '8167': 0.0, '9229': 0.0, 'NYJ': 9.0}",1134603542842511360,5
179.08,"['10229', '1339', '2374', '2449', '2749', '4035', '4066', '4149', '421', '4881', '5844', '6783', '6801', '7042', '8139', '8144', '8155', '8183', '8230', '8408', '9756', 'CLE', 'GB']",8,,3.0,"['4881', '8155', '4035', '6801', '2449', '1339', '8144', '8408', '8183', '7042', 'GB']","[45.42, 11.2, 18.1, 29.3, 14.2, 3.0, 3.0, 15.8, 17.06, 8.0, 14.0]","{'10229': 0.0, '1339': 3.0, '2374': 11.5, '2449': 14.2, '2749': 21.3, '4035': 18.1, '4066': 0.0, '4149': 1.9, '421': 16.4, '4881': 45.42, '5844': 0.0, '6783': 2.6, '6801': 29.3, '7042': 8.0, '8139': 0.0, '8144': 3.0, '8155': 11.2, '8183': 17.06, '8230': 12.9, '8408': 15.8, '9756': 6.6, 'CLE': 8.0, 'GB': 14.0}",1134603542842511360,5
197.54,"['11619', '1373', '1945', '2133', '4033', '4381', '4981', '5850', '5872', '5937', '6770', '6806', '6904', '7569', '7611', '7670', '8150', '9224', '9500', '9508', 'KC']",9,,5.0,"['6770', '8150', '5850', '5872', '7569', '4033', '7611', '5937', '1373', '1945', 'KC']","[41.78, 34.5, 25.9, 4.5, 15.8, 2.4, 25.2, 6.9, 27.56, 6.0, 7.0]","{'11619': 2.3, '1373': 27.56, '1945': 6.0, '2133': 0.0, '4033': 2.4, '4381': 0.0, '4981': 0.0, '5850': 25.9, '5872': 4.5, '5937': 6.9, '6770': 41.78, '6806': 0.0, '6904': 0.0, '7569': 15.8, '7611': 25.2, '7670': 0.0, '8150': 34.5, '9224': 22.4, '9500': 15.9, '9508': 0.0, 'KC': 7.0}",1134603542842511360,5
65.04,"['10222', '11627', '11632', '11655', '1479', '2028', '4046', '4195', '4866', '5001', '6797', '6945', '7525', '7526', '7588', '7600', '8132', '8228', '9493', '9753', 'BAL']",10,,3.0,"['4046', '4866', '7588', '9493', '11632', '5001', '7526', '7525', '6797', '4195', 'BAL']","[23.44, 0.0, 24.6, 0.0, 0.0, 7.4, 8.6, 0.0, 0.0, 0.0, 1.0]","{'10222': 14.7, '11627': 3.0, '11632': 0.0, '11655': 28.0, '1479': 6.3, '2028': 13.6, '4046': 23.44, '4195': 0.0, '4866': 0.0, '5001': 7.4, '6797': 0.0, '6945': 9.6, '7525': 0.0, '7526': 8.6, '7588': 24.6, '7600': 9.2, '8132': 8.5, '8228': 0.0, '9493': 0.0, '9753': 7.0, 'BAL': 1.0}",1134603542842511360,5
177.04,"['10937', '11563', '11583', '11584', '11618', '4137', '4943', '4984', '5045', '5859', '5927', '5947', '6650', '6813', '6819', '7593', '8110', '8126', '8134', '8151', '9225', '9226', 'DEN']",1,,5.0,"['4984', '4137', '8151', '5859', '5927', '8110', '9225', '8126', '11563', '6650', 'DEN']","[28.9, 10.1, 27.9, 28.6, 23.8, 4.1, 5.9, 10.0, 24.74, 9.0, 4.0]","{'10937': 0.0, '11563': 24.74, '11583': 0.0, '11584': 27.5, '11618': 0.0, '4137': 10.1, '4943': 0.0, '4984': 28.9, '5045': 15.3, '5859': 28.6, '5927': 23.8, '5947': 0.0, '6650': 9.0, '6813': 0.0, '6819': 12.5, '7593': 11.9, '8110': 4.1, '8126': 10.0, '8134': 3.9, '8151': 27.9, '9225': 5.9, '9226': 0.0, 'DEN': 4.0}",1134603542842511360,6
213.12,"['10235', '11575', '11637', '2197', '3451', '4037', '4098', '4950', '4988', '5849', '5870', '6130', '6786', '7021', '7049', '7523', '7553', '7594', '8131', '8138', '8142', '8205', '9221', 'HOU']",2,,1.0,"['5849', '9221', '11575', '6786', '4037', '7553', '4950', '7594', '7523', '3451', 'HOU']","[15.46, 18.1, 33.2, 16.6, 40.5, 10.0, 6.9, 26.3, 20.06, 11.0, 15.0]","{'10235': 7.8, '11575': 33.2, '11637': 5.6, '2197': 0.0, '3451': 11.0, '4037': 40.5, '4098': 0.0, '4950': 6.9, '4988': 0.0, '5849': 15.46, '5870': 18.3, '6130': 0.0, '6786': 16.6, '7021': 13.0, '7049': 5.7, '7523': 20.06, '7553': 10.0, '7594': 26.3, '8131': 4.7, '8138': 0.0, '8142': 0.0, '8205': 0.0, '9221': 18.1, 'HOU': 15.0}",1134603542842511360,6
191.96,"['10859', '11566', '11576', '1166', '2747', '4039', '5967', '5995', '6790', '6938', '7090', '7547', '8112', '8117', '8146', '8148', '829', '9484', '9488', 'ATL', 'MIN']",3,,4.0,"['11566', '6790', '5967', '7090', '8146', '10859', '8112', '7547', '1166', '2747', 'ATL']","[23.96, 32.4, 26.3, 6.8, 29.7, 12.2, 19.4, 13.7, 14.5, 6.0, 7.0]","{'10859': 12.2, '11566': 23.96, '11576': 2.3, '1166': 14.5, '2747': 6.0, '4039': 0.0, '5967': 26.3, '5995': 1.9, '6790': 32.4, '6938': 0.9, '7090': 6.8, '7547': 13.7, '8112': 19.4, '8117': 8.3, '8146': 29.7, '8148': 18.2, '829': 21.44, '9484': 4.0, '9488': 10.3, 'ATL': 7.0, 'MIN': 0.0}",1134603542842511360,6
210.68,"['11533', '11564', '11570', '11582', '11596', '11604', '11623', '11624', '11625', '11630', '11631', '11834', '3198', '4227', '5012', '6804', '8130', '8676', '9228', '9502', '9509', '9511', '9758', '9997', '9999', 'DET']",4,,4.0,"['9758', '9509', '3198', '9997', '9502', '8130', '5012', '11624', '9999', '4227', 'DET']","[20.88, 35.0, 45.2, 27.9, 18.7, 17.6, 15.6, 0.0, 9.8, 0.0, 20.0]","{'11533': 12.0, '11564': 24.02, '11570': 0.0, '11582': 0.0, '11596': 0.0, '11604': 16.1, '11623': 0.0, '11624': 0.0, '11625': 2.9, '11630': 0.0, '11631': 5.7, '11834': 11.8, '3198': 45.2, '4227': 0.0, '5012': 15.6, '6804': 29.12, '8130': 17.6, '8676': 8.8, '9228': 0.0, '9502': 18.7, '9509': 35.0, '9511': 0.0, '9758': 20.88, '9997': 27.9, '9999': 9.8, 'DET': 20.0}",1134603542842511360,6
112.76,"['11560', '11581', '11628', '11635', '11638', '1234', '2216', '2309', '3214', '3294', '4034', '4663', '4666', '5248', '5846', '5848', '5892', '8111', '8154', '9481', 'PIT']",5,,2.0,"['11560', '4034', '5892', '11628', '2216', '9481', '5846', '2309', '3294', '4666', 'PIT']","[31.64, 0.0, 27.0, 0.0, 5.4, 0.0, 7.8, 8.2, 5.72, 12.0, 15.0]","{'11560': 31.64, '11581': 0.0, '11628': 0.0, '11635': 8.3, '11638': 0.0, '1234': 0.0, '2216': 5.4, '2309': 8.2, '3214': 13.1, '3294': 5.72, '4034': 0.0, '4663': 15.3, '4666': 12.0, '5248': 0.0, '5846': 7.8, '5848': 0.0, '5892': 27.0, '8111': 9.5, '8154': 0.0, '9481': 0.0, 'PIT': 15.0}",1134603542842511360,6
188.0,"['11586', '11589', '11626', '11647', '1264', '1466', '3163', '4068', '4217', '4892', '6794', '6803', '6826', '6845', '7528', '7564', '8136', '96', '9757', 'PHI', 'SF']",6,,5.0,"['3163', '11647', '7528', '11626', '7564', '6826', '6803', '6845', '4892', '1264', 'SF']","[29.6, 15.1, 32.2, 11.3, 12.2, 24.0, 5.7, 3.5, 33.4, 13.0, 8.0]","{'11586': 0.0, '11589': 5.1, '11626': 11.3, '11647': 15.1, '1264': 13.0, '1466': 0.0, '3163': 29.6, '4068': 0.0, '4217': 22.8, '4892': 33.4, '6794': 0.0, '6803': 5.7, '6826': 24.0, '6845': 3.5, '7528': 32.2, '7564': 12.2, '8136': 0.0, '96': 18.76, '9757': 0.0, 'PHI': 6.0, 'SF': 8.0}",1134603542842511360,6
79.5,"['10236', '11439', '11559', '11620', '11643', '1426', '3321', '4018', '4199', '4983', '5022', '6011', '6768', '7543', '7591', '7839', '8137', '8143', '8167', '9229', 'NYJ']",7,,3.0,"['9229', '7543', '4018', '3321', '4983', '10236', '4199', '11620', '8137', '7839', 'NYJ']","[0.0, 1.4, 38.7, 0.0, 6.0, 11.1, 0.0, 6.0, 8.3, 5.0, 3.0]","{'10236': 11.1, '11439': 6.0, '11559': 0.0, '11620': 6.0, '11643': 0.0, '1426': 9.4, '3321': 0.0, '4018': 38.7, '4199': 0.0, '4983': 6.0, '5022': 0.0, '6011': 0.0, '6768': 0.0, '7543': 1.4, '7591': 29.2, '7839': 5.0, '8137': 8.3, '8143': 2.4, '8167': 15.8, '9229': 0.0, 'NYJ': 3.0}",1134603542842511360,6
200.12,"['10229', '1339', '2374', '2449', '2749', '4035', '4066', '4149', '421', '4881', '5844', '6783', '6801', '7042', '8139', '8144', '8155', '8183', '8230', '8408', '9756', 'CLE', 'GB']",8,,2.0,"['4881', '8155', '4035', '8144', '2449', '4066', '6801', '8408', '8183', '7042', 'GB']","[28.42, 35.9, 23.9, -0.5, 19.7, 23.2, 14.7, 13.7, 26.1, 3.0, 12.0]","{'10229': 0.0, '1339': 10.8, '2374': 16.5, '2449': 19.7, '2749': 0.0, '4035': 23.9, '4066': 23.2, '4149': 1.7, '421': 0.0, '4881': 28.42, '5844': 0.0, '6783': 4.5, '6801': 14.7, '7042': 3.0, '8139': 0.0, '8144': -0.5, '8155': 35.9, '8183': 26.1, '8230': 0.0, '8408': 13.7, '9756': 0.0, 'CLE': 10.0, 'GB': 12.0}",1134603542842511360,6
208.78,"['11619', '1373', '1945', '2133', '4033', '4381', '4981', '5850', '5872', '5937', '6149', '6770', '6806', '6904', '7569', '7611', '7670', '8150', '9224', '9500', '9508', 'LAC']",9,,1.0,"['6770', '6806', '5850', '5872', '4981', '4033', '9224', '5937', '6904', '1945', 'LAC']","[21.82, 35.7, 21.0, 27.7, 1.4, 8.1, 19.4, 19.8, 28.86, 17.0, 8.0]","{'11619': 1.4, '1373': 20.98, '1945': 17.0, '2133': 0.0, '4033': 8.1, '4381': 0.0, '4981': 1.4, '5850': 21.0, '5872': 27.7, '5937': 19.8, '6149': 11.7, '6770': 21.82, '6806': 35.7, '6904': 28.86, '7569': 0.0, '7611': 0.0, '7670': 5.8, '8150': 0.0, '9224': 19.4, '9500': 20.0, '9508': 5.7, 'LAC': 8.0}",1134603542842511360,6
75.78,"['10222', '11627', '11632', '11655', '1479', '2028', '4046', '4195', '4866', '5001', '6797', '6945', '7525', '7526', '7588', '7600', '8132', '8228', '9493', '9753', 'BAL']",10,,3.0,"['4046', '4866', '7588', '9493', '11632', '5001', '7526', '7525', '6797', '4195', 'BAL']","[0.0, 16.4, 7.6, 0.0, 0.0, 6.7, 0.0, 15.4, 15.68, 9.0, 5.0]","{'10222': 15.3, '11627': 12.1, '11632': 0.0, '11655': 33.2, '1479': 21.1, '2028': 0.0, '4046': 0.0, '4195': 9.0, '4866': 16.4, '5001': 6.7, '6797': 15.68, '6945': 13.8, '7525': 15.4, '7526': 0.0, '7588': 7.6, '7600': 3.6, '8132': 33.8, '8228': 7.8, '9493': 0.0, '9753': 7.0, 'BAL': 5.0}",1134603542842511360,6
231.88,"['10937', '11563', '11583', '11584', '11618', '4137', '4943', '4984', '5045', '5857', '5859', '5927', '5947', '6650', '6813', '6819', '8110', '8126', '8134', '8151', '9225', '9226', 'DEN']",1,,3.0,"['4984', '4137', '8151', '5859', '5927', '5857', '9225', '8126', '11563', '6650', 'DEN']","[25.52, 31.7, 30.3, 19.9, 15.8, 10.5, 44.8, 8.3, 19.06, 4.0, 22.0]","{'10937': 0.0, '11563': 19.06, '11583': 0.0, '11584': 21.2, '11618': 6.1, '4137': 31.7, '4943': 19.26, '4984': 25.52, '5045': 0.0, '5857': 10.5, '5859': 19.9, '5927': 15.8, '5947': 0.0, '6650': 4.0, '6813': 0.0, '6819': 9.3, '8110': 0.0, '8126': 8.3, '8134': 13.5, '8151': 30.3, '9225': 44.8, '9226': 18.0, 'DEN': 22.0}",1134603542842511360,7
198.76,"['10235', '11575', '11637', '3451', '4037', '4098', '4950', '4988', '5849', '5870', '6130', '6786', '7021', '7523', '7553', '7594', '8131', '8138', '8142', '8205', '9221', 'HOU']",2,,1.0,"['5849', '9221', '8138', '4950', '4037', '7553', '4098', '7594', '5870', '3451', 'HOU']","[24.2, 44.5, 15.2, 3.4, 13.5, 13.5, 36.3, 19.7, 8.46, 12.0, 8.0]","{'10235': 0.0, '11575': 14.2, '11637': 21.5, '3451': 12.0, '4037': 13.5, '4098': 36.3, '4950': 3.4, '4988': 15.7, '5849': 24.2, '5870': 8.46, '6130': 5.6, '6786': 0.0, '7021': 0.0, '7523': 16.02, '7553': 13.5, '7594': 19.7, '8131': 3.7, '8138': 15.2, '8142': 3.5, '8205': 0.0, '9221': 44.5, 'HOU': 8.0}",1134603542842511360,7
165.42,"['10859', '11566', '11576', '1166', '2747', '4039', '5967', '5987', '6790', '7090', '7547', '8112', '8117', '8121', '8146', '8148', '9484', '9488', '9506', 'ATL', 'MIN']",3,,5.0,"['11566', '5987', '5967', '7090', '8146', '10859', '8112', '7547', '1166', '2747', 'MIN']","[6.74, 31.8, 16.5, 9.6, 13.1, 3.5, 18.3, 30.2, 9.68, 12.0, 14.0]","{'10859': 3.5, '11566': 6.74, '11576': 2.6, '1166': 9.68, '2747': 12.0, '4039': 0.0, '5967': 16.5, '5987': 31.8, '6790': 0.0, '7090': 9.6, '7547': 30.2, '8112': 18.3, '8117': 0.0, '8121': 17.4, '8146': 13.1, '8148': 0.6, '9484': 12.3, '9488': 5.3, '9506': 7.3, 'ATL': 0.0, 'MIN': 14.0}",1134603542842511360,7
